area_wk;tarefa_WK;descritivo;analista;data_aloc;inicio_wk;fim_wk;comp_est;comp_real;tempo_est_h;prazo_est;prazo_real;crit_aloc;resum_exec;data_envio;data_aval;retorno;status;xp_creditada
Direito financeiro;Interface com processos de recuperação judicial e extrajudicial;;Jacó;2026-01-20 09:06:00;2026-01-22 11:00:00.000000000;2026-01-26 11:00:00.000000000;4,0;;16,0;2026-01-26 11:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Representação Comercial;;Davi;2026-01-20 09:07:00;2026-02-26 11:02:00.000000000;2026-02-27 11:02:00.000000000;3,0;;8,0;2026-02-27 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Implementação de políticas internas de compliance financeiro;;Jacó;2026-01-20 09:08:00;2026-01-26 11:00:00.000000000;2026-01-27 11:00:00.000000000;3,0;;8,0;2026-01-27 11:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Letter of Intent;;Adão;2026-01-20 09:09:00;2026-02-26 15:01:00.000000000;2026-02-27 09:00:59.999999999;1,0;;2,0;2026-02-27 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Escrow de Código-Fonte;;Adão;2026-01-20 09:10:00;2026-02-27 09:00:59.999999999;2026-03-02 09:00:59.999999999;3,0;;8,0;2026-03-02 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Registro de companhias abertas, emissores e participantes de mercado na CVM;;Caim;2026-01-20 09:11:00;2026-01-26 11:09:00.000000000;2026-01-26 13:09:00.000000000;1,0;;2,0;2026-01-26 13:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de earn-outs, ajustes de preço e garantias;;Abraão;2026-01-20 09:12:00;2026-01-26 09:07:00.000000000;2026-01-26 11:07:00.000000000;1,0;;2,0;2026-01-26 11:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Representação Comercial;;Davi;2026-01-20 09:13:00;2026-02-27 11:02:00.000000000;2026-03-02 11:02:00.000000000;3,0;;8,0;2026-03-02 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação jurídica de carve-outs, spin-offs e alienação de ativos;;Abel;2026-01-20 09:14:00;2026-01-26 11:03:00.000000000;2026-01-29 11:03:00.000000000;5,0;;24,0;2026-01-29 11:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Relacionamento CADE;;Noé;2026-01-21 09:00:00;2026-01-22 09:03:59.999999999;2026-01-22 11:03:59.999999999;1,0;;2,0;2026-01-22 11:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Atos perante Junta Comercial;;Abraão;2026-01-21 09:01:00;2026-01-26 11:07:00.000000000;2026-01-26 13:07:00.000000000;1,0;;2,0;2026-01-26 13:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Elaboração e revisão de atas;;Isaque;2026-01-21 09:02:00;2026-01-23 13:00:59.999999999;2026-01-26 13:01:00.000000000;3,0;;8,0;2026-01-26 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Monitoramento de mudanças regulatórias;;Jacó;2026-01-21 09:03:00;2026-01-27 11:00:00.000000000;2026-01-28 11:00:00.000000000;3,0;;8,0;2026-01-28 11:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contencioso;Prevenção de Litígios e Atuação Preventiva;;Noé;2026-01-21 09:04:00;2026-01-22 11:03:59.999999999;2026-01-26 11:03:59.999999999;4,0;;16,0;2026-01-26 11:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Propriedade intelectual;Avaliação de riscos em parcerias e projetos conjuntos;;Noé;2026-01-21 09:05:00;2026-01-26 11:03:59.999999999;2026-01-27 11:03:59.999999999;3,0;;8,0;2026-01-27 11:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Atualização de Contrato Social / Estatuto;;Abraão;2026-01-21 09:06:00;2026-01-26 13:07:00.000000000;2026-01-27 13:07:00.000000000;3,0;;8,0;2026-01-27 13:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Revisão concorrencial de documentos;;Isaque;2026-01-21 09:07:00;2026-01-26 13:01:00.000000000;2026-01-27 13:01:00.000000000;3,0;;8,0;2026-01-27 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de passivos;;Abraão;2026-01-21 09:08:00;2026-01-27 13:07:00.000000000;2026-01-27 15:07:00.000000000;1,0;;2,0;2026-01-27 15:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Mandato;;Adão;2026-01-21 09:09:00;2026-03-02 09:00:59.999999999;2026-03-03 09:00:59.999999999;3,0;;8,0;2026-03-03 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Propriedade intelectual;Apoio na prevenção de vazamento de informações estratégicas;;Caim;2026-01-21 09:10:00;2026-01-26 13:09:00.000000000;2026-01-26 15:09:00.000000000;1,0;;2,0;2026-01-26 15:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de SaaS;;Davi;2026-01-21 09:11:00;2026-03-02 11:02:00.000000000;2026-03-03 11:02:00.000000000;3,0;;8,0;2026-03-03 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Apoio jurídico em consultas públicas e audiências regulatórias;;Caim;2026-01-21 09:12:00;2026-01-26 15:09:00.000000000;2026-01-27 15:09:00.000000000;3,0;;8,0;2026-01-27 15:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Gestão de fluxo de informações com Conselho de Administração;;Isaque;2026-01-21 09:13:00;2026-01-27 13:01:00.000000000;2026-01-27 15:01:00.000000000;1,0;;2,0;2026-01-27 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Análise de condições contratuais e riscos sistêmicos;;Jacó;2026-01-21 09:14:00;2026-01-28 11:00:00.000000000;2026-01-28 13:00:00.000000000;1,0;;2,0;2026-01-28 13:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Interface com áreas de produto, tecnologia e negócios;;Caim;2026-01-22 09:00:00;2026-01-27 15:09:00.000000000;2026-01-28 09:08:59.999999999;1,0;;2,0;2026-01-28 09:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Due diligence societária;;Abraão;2026-01-22 09:01:00;2026-01-27 15:07:00.000000000;2026-01-30 15:07:00.000000000;5,0;;24,0;2026-01-30 15:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Trabalhista;Apoio em programas de stock options e incentivos de longo prazo;;Esaú;2026-01-22 09:02:00;2026-01-26 15:09:00.000000000;2026-01-27 09:08:59.999999999;1,0;;2,0;2026-01-27 09:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Acordo de Sócios / Acionistas;;Eva;2026-01-22 09:03:00;2026-01-28 09:03:59.999999999;2026-01-29 09:03:59.999999999;3,0;;8,0;2026-01-29 09:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contencioso;Elaboração de recursos;;Noé;2026-01-22 09:04:00;2026-01-27 11:03:59.999999999;2026-01-29 11:03:59.999999999;4,0;;16,0;2026-01-29 11:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Locação;;Adão;2026-01-22 09:05:00;2026-03-03 09:00:59.999999999;2026-03-04 09:00:59.999999999;3,0;;8,0;2026-03-04 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Cessão de Direitos Autorais;;Davi;2026-01-22 09:06:00;2026-03-03 11:02:00.000000000;2026-03-04 11:02:00.000000000;3,0;;8,0;2026-03-04 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Avaliação de riscos concorrenciais;;Esaú;2026-01-22 09:07:00;2026-01-27 09:08:59.999999999;2026-01-27 11:08:59.999999999;1,0;;2,0;2026-01-27 11:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos de Seguros ou Previdência;;Adão;2026-01-22 09:08:00;2026-03-04 09:00:59.999999999;2026-03-05 09:00:59.999999999;3,0;;8,0;2026-03-05 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito digital;Gestão de Processos com ANPD;;Esaú;2026-01-22 09:09:00;2026-01-27 11:08:59.999999999;2026-01-27 13:08:59.999999999;1,0;;2,0;2026-01-27 13:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos Administrativos;;Davi;2026-01-22 09:10:00;2026-03-04 11:02:00.000000000;2026-03-05 11:02:00.000000000;3,0;;8,0;2026-03-05 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Relacionamento CADE;;Esaú;2026-01-22 09:11:00;2026-01-27 13:08:59.999999999;2026-01-27 15:08:59.999999999;1,0;;2,0;2026-01-27 15:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito digital;Gestão de Processos com ANPD;;Esaú;2026-01-22 09:12:00;2026-01-27 15:08:59.999999999;2026-01-28 09:08:59.999999999;1,0;;2,0;2026-01-28 09:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Manutenção de Sistemas;;Adão;2026-01-22 09:13:00;2026-03-05 09:00:59.999999999;2026-03-06 09:00:59.999999999;3,0;;8,0;2026-03-06 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Estruturação de políticas exigidas por CVM e BCB;;Caim;2026-01-22 09:14:00;2026-01-28 09:08:59.999999999;2026-02-02 09:08:59.999999999;5,0;;24,0;2026-02-02 09:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Representação Comercial;;Davi;2026-01-23 09:00:00;2026-03-05 11:02:00.000000000;2026-03-06 11:02:00.000000000;3,0;;8,0;2026-03-06 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Monitoramento regulatório e jurisprudencial;;Isaque;2026-01-23 09:01:00;2026-01-27 15:01:00.000000000;2026-01-28 15:01:00.000000000;3,0;;8,0;2026-01-28 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Cessão de Direitos Autorais;;Adão;2026-01-23 09:02:00;2026-03-06 09:00:59.999999999;2026-03-09 09:00:59.999999999;3,0;;8,0;2026-03-09 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Contencioso Administrativo Concorrencial;;Esaú;2026-01-23 09:03:00;2026-01-28 09:08:59.999999999;2026-01-30 09:09:00.000000000;4,0;;16,0;2026-01-30 09:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos Administrativos;;Davi;2026-01-23 09:04:00;2026-03-06 11:02:00.000000000;2026-03-09 11:02:00.000000000;3,0;;8,0;2026-03-09 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Apoio jurídico a ofertas públicas (ICVM 160 e correlatas);;Caim;2026-01-23 09:05:00;2026-02-02 09:08:59.999999999;2026-02-02 13:08:59.999999999;2,0;;4,0;2026-02-02 13:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Análise de requisitos prudenciais e de liquidez;;Caim;2026-01-23 09:06:00;2026-02-02 13:08:59.999999999;2026-02-02 15:08:59.999999999;1,0;;2,0;2026-02-02 15:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Escrow de Código-Fonte;;Adão;2026-01-23 09:07:00;2026-03-09 09:00:59.999999999;2026-03-10 09:00:59.999999999;3,0;;8,0;2026-03-10 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Mandato;;Davi;2026-01-23 09:08:00;2026-03-09 11:02:00.000000000;2026-03-10 11:02:00.000000000;3,0;;8,0;2026-03-10 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de trabalho;;Adão;2026-01-23 09:09:00;2026-03-10 09:00:59.999999999;2026-03-10 11:00:59.999999999;1,0;;2,0;2026-03-10 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito digital;Análise de risco jurídico digital;;Esaú;2026-01-23 09:10:00;2026-01-30 09:09:00.000000000;2026-01-30 11:09:00.000000000;1,0;;2,0;2026-01-30 11:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Avaliação de riscos concorrenciais;;Jacó;2026-01-23 09:11:00;2026-01-28 13:00:00.000000000;2026-01-28 15:00:00.000000000;1,0;;2,0;2026-01-28 15:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Avaliação de impactos (societário, contratual, regulatório, concorrencial, trabalhista, tributário);;Eva;2026-01-23 09:12:00;2026-01-29 09:03:59.999999999;2026-01-30 09:03:59.999999999;3,0;;8,0;2026-01-30 09:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Política de PLDFTP e Fraudes;;Isaque;2026-01-23 09:13:00;2026-01-28 15:01:00.000000000;2026-01-29 15:01:00.000000000;3,0;;8,0;2026-01-29 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos Administrativos;;Adão;2026-01-23 09:14:00;2026-03-10 11:00:59.999999999;2026-03-11 11:01:00.000000000;3,0;;8,0;2026-03-11 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Consolidação das versões finais dos documentos;;Abel;2026-01-26 09:00:00;2026-01-29 11:03:00.000000000;2026-01-29 13:03:00.000000000;1,0;;2,0;2026-01-29 13:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contencioso;Mapeamento e classificação do contencioso da companhia;;Noé;2026-01-26 09:01:00;2026-01-29 11:03:59.999999999;2026-02-02 11:03:59.999999999;4,0;;16,0;2026-02-02 11:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Hosting;;Davi;2026-01-26 09:02:00;2026-03-10 11:02:00.000000000;2026-03-11 11:02:00.000000000;3,0;;8,0;2026-03-11 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contencioso;Mapeamento e classificação do contencioso da companhia;;Noé;2026-01-26 09:03:00;2026-02-02 11:03:59.999999999;2026-02-04 11:03:59.999999999;4,0;;16,0;2026-02-04 11:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Interface com áreas de produto, tecnologia e negócios;;Caim;2026-01-26 09:04:00;2026-02-02 15:08:59.999999999;2026-02-03 09:08:59.999999999;1,0;;2,0;2026-02-03 09:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Cessão de Direitos Autorais;;Adão;2026-01-26 09:05:00;2026-03-11 11:01:00.000000000;2026-03-12 11:01:00.000000000;3,0;;8,0;2026-03-12 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos Administrativos;;Davi;2026-01-26 09:06:00;2026-03-11 11:02:00.000000000;2026-03-12 11:02:00.000000000;3,0;;8,0;2026-03-12 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Integração societária;;Abel;2026-01-26 09:07:00;2026-01-29 13:03:00.000000000;2026-01-29 15:03:00.000000000;1,0;;2,0;2026-01-29 15:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito digital;Análise de cláusulas de tratamento, compartilhamento e transferência de dados;;Esaú;2026-01-26 09:08:00;2026-01-30 11:09:00.000000000;2026-01-30 15:09:00.000000000;2,0;;4,0;2026-01-30 15:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Gestão de relacionamento jurídico-financeiro;;Jacó;2026-01-26 09:09:00;2026-01-28 15:00:00.000000000;2026-01-28 17:00:00.000000000;1,0;;2,0;2026-01-28 17:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação de regras de governança;;Abel;2026-01-26 09:10:00;2026-01-29 15:03:00.000000000;2026-02-03 15:03:00.000000000;5,0;;24,0;2026-02-03 15:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Propriedade intelectual;Atuação em oposições, nulidades e defesas administrativas;;Jacó;2026-01-26 09:11:00;2026-01-29 09:00:00.000000000;2026-01-29 11:00:00.000000000;1,0;;2,0;2026-01-29 11:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Mútuo, Doação ou Comodato;;Adão;2026-01-26 09:12:00;2026-03-12 11:01:00.000000000;2026-03-13 11:01:00.000000000;3,0;;8,0;2026-03-13 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Desenvolvimento de Software;;Davi;2026-01-26 09:13:00;2026-03-12 11:02:00.000000000;2026-03-13 11:02:00.000000000;3,0;;8,0;2026-03-13 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Interface com áreas de produto, tecnologia e negócios;;Caim;2026-01-26 09:14:00;2026-02-03 09:08:59.999999999;2026-02-03 11:08:59.999999999;1,0;;2,0;2026-02-03 11:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Suporte jurídico às negociações comerciais;;Eva;2026-01-27 09:00:00;2026-01-30 09:03:59.999999999;2026-02-02 09:03:59.999999999;3,0;;8,0;2026-02-02 09:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Interface com reguladores durante processos de autorização;;Caim;2026-01-27 09:01:00;2026-02-03 11:08:59.999999999;2026-02-04 11:09:00.000000000;3,0;;8,0;2026-02-04 11:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;SPA / SHA e documentos correlatos;;Abraão;2026-01-27 09:02:00;2026-01-30 15:07:00.000000000;2026-02-02 09:07:00.000000000;1,0;;2,0;2026-02-02 09:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Elaboração e negociação de  SHA;;Eva;2026-01-27 09:03:00;2026-02-02 09:03:59.999999999;2026-02-03 09:03:59.999999999;3,0;;8,0;2026-02-03 09:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Interface com escritórios externos;;Jacó;2026-01-27 09:04:00;2026-01-29 11:00:00.000000000;2026-01-29 13:00:00.000000000;1,0;;2,0;2026-01-29 13:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Preparação de informações e documentos para fiscalização;;Caim;2026-01-27 09:05:00;2026-02-04 11:09:00.000000000;2026-02-06 11:09:00.000000000;4,0;;16,0;2026-02-06 11:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Elaboração e negociação de LOI;;Abraão;2026-01-27 09:06:00;2026-02-02 09:07:00.000000000;2026-02-03 09:06:59.999999999;3,0;;8,0;2026-02-03 09:06:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Treinamentos corporativos;;Isaque;2026-01-27 09:07:00;2026-01-29 15:01:00.000000000;2026-01-30 09:00:59.999999999;1,0;;2,0;2026-01-30 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Licença de Uso de Marca;;Adão;2026-01-27 09:08:00;2026-03-13 11:01:00.000000000;2026-03-16 11:01:00.000000000;3,0;;8,0;2026-03-16 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Regularização societária;;Eva;2026-01-27 09:09:00;2026-02-03 09:03:59.999999999;2026-02-04 09:03:59.999999999;3,0;;8,0;2026-02-04 09:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos de Seguros ou Previdência;;Davi;2026-01-27 09:10:00;2026-03-13 11:02:00.000000000;2026-03-16 11:02:00.000000000;3,0;;8,0;2026-03-16 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Representação Comercial;;Adão;2026-01-27 09:11:00;2026-03-16 11:01:00.000000000;2026-03-17 11:01:00.000000000;3,0;;8,0;2026-03-17 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Atos perante Junta Comercial;;Abraão;2026-01-27 09:12:00;2026-02-03 09:06:59.999999999;2026-02-03 11:06:59.999999999;1,0;;2,0;2026-02-03 11:06:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contencioso;Avaliação de riscos, êxito e impacto financeiro;;Noé;2026-01-27 09:13:00;2026-02-04 11:03:59.999999999;2026-02-04 13:03:59.999999999;1,0;;2,0;2026-02-04 13:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de compra e venda;;Davi;2026-01-27 09:14:00;2026-03-16 11:02:00.000000000;2026-03-17 11:02:00.000000000;3,0;;8,0;2026-03-17 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de passivos;;Abraão;2026-01-28 09:00:00;2026-02-03 11:06:59.999999999;2026-02-03 13:06:59.999999999;1,0;;2,0;2026-02-03 13:06:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Transferência de Tecnologia;;Adão;2026-01-28 09:01:00;2026-03-17 11:01:00.000000000;2026-03-18 11:01:00.000000000;3,0;;8,0;2026-03-18 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Mandato;;Davi;2026-01-28 09:02:00;2026-03-17 11:02:00.000000000;2026-03-18 11:02:00.000000000;3,0;;8,0;2026-03-18 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Propriedade intelectual;Gestão de portfólio de marcas (renovações, extensões e classes);;Jacó;2026-01-28 09:03:00;2026-01-29 13:00:00.000000000;2026-01-29 17:00:00.000000000;2,0;;4,0;2026-01-29 17:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Gestão de litígios bancários e financeiros;;Jacó;2026-01-28 09:04:00;2026-01-30 09:00:00.000000000;2026-02-02 17:00:00.000000000;4,0;;16,0;2026-02-02 17:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Análise de risco sancionador e reputacional;;Caim;2026-01-28 09:05:00;2026-02-06 11:09:00.000000000;2026-02-06 13:09:00.000000000;1,0;;2,0;2026-02-06 13:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contencioso;Prevenção de Litígios e Atuação Preventiva;;Noé;2026-01-28 09:06:00;2026-02-04 13:03:59.999999999;2026-02-06 13:04:00.000000000;4,0;;16,0;2026-02-06 13:04:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Revisão de prospectos, formulários de referência e fatos relevantes;;Caim;2026-01-28 09:07:00;2026-02-06 13:09:00.000000000;2026-02-09 13:09:00.000000000;3,0;;8,0;2026-02-09 13:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Aprovações regulatórias e concorrenciais;;Abraão;2026-01-28 09:08:00;2026-02-03 13:06:59.999999999;2026-02-04 13:07:00.000000000;3,0;;8,0;2026-02-04 13:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Estruturação de políticas exigidas por CVM e BCB;;Caim;2026-01-28 09:09:00;2026-02-09 13:09:00.000000000;2026-02-12 13:08:59.999999999;5,0;;24,0;2026-02-12 13:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Análise jurídica preliminar e de estrutura da operação;;Abel;2026-01-28 09:10:00;2026-02-03 15:03:00.000000000;2026-02-06 15:03:00.000000000;5,0;;24,0;2026-02-06 15:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
