area_wk;tarefa_WK;descritivo;analista;data_aloc;inicio_wk;fim_wk;comp_est;comp_real;tempo_est_h;prazo_est;prazo_real;crit_aloc;resum_exec;data_envio;data_aval;retorno;status;xp_creditada;score_ahp_escolhido;aprendizado_norm_escolhido;especializacao_norm_escolhido;workload_norm_escolhido;contrib_aprendizagem_escolhido;contrib_especializacao_escolhido;contrib_workload_escolhido
Societário;Gestão de earn-outs, ajustes de preço e garantias;;Noé;2026-01-23 09:13:00;2026-02-05 09:09:00.000000000;2026-02-05 11:09:00.000000000;1,0;;2,0;2026-02-05 11:09:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9400623721547589;0,9839398386045834;0,8859640890169969;0,8191645368081452;0,648066254431785;0,16405752059651157;0,1279385971264623
Propriedade intelectual;Estratégia de Ativos Intangíveis;;Adão;2026-01-23 09:14:00;2026-01-23 09:14:00.000000000;2026-01-23 11:14:00.000000000;1,0;;2,0;2026-01-23 11:14:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Societário;Consolidação das versões finais dos documentos;;Noé;2026-01-26 09:00:00;2026-02-05 11:09:00.000000000;2026-02-05 13:09:00.000000000;1,0;;2,0;2026-02-05 13:09:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9512622118956348;0,997694032393761;0,8880612938505223;0,8303846153853276;0,6571253742091918;0,1644458684194498;0,12969096926699308
Contratos;Contrato de Joint Venture;;Abraão;2026-01-26 09:01:00;2026-02-10 13:01:00.000000000;2026-02-13 13:00:59.999999999;5,0;;24,0;2026-02-13 13:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9631555377784068;1,0;1,0;0,7640924825847258;0,6586441863669917;0,1851740071976712;0,11933734421374384
Direito financeiro;Revisão de contratos bancários padrão;;Abel;2026-01-26 09:02:00;2026-02-19 13:00:00.000000000;2026-02-20 13:00:00.000000000;3,0;;8,0;2026-02-20 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9407392906430925;1,0;1,0;0,6205658603299428;0,6586441863669917;0,1851740071976712;0,09692109707842957
Contratos;Contrato de Distribuição;;Abraão;2026-01-26 09:03:00;2026-02-13 13:00:59.999999999;2026-02-16 13:01:00.000000000;3,0;;8,0;2026-02-16 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9535533184093228;1,0;1,0;0,7026114459118691;0,6586441863669917;0,1851740071976712;0,10973512484465986
Societário;Estruturação de veículos societários (SPVs);;Noé;2026-01-26 09:04:00;2026-02-05 13:09:00.000000000;2026-02-10 13:08:59.999999999;5,0;;24,0;2026-02-10 13:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,950483315806766;0,997694032393761;0,8880612938505223;0,8253975038475238;0,6571253742091918;0,1644458684194498;0,12891207317812436
Contratos;Contrato de Cessão de Direitos Autorais;;Abraão;2026-01-26 09:05:00;2026-02-16 13:01:00.000000000;2026-02-17 13:01:00.000000000;3,0;;8,0;2026-02-17 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,950358285417689;1,0;1,0;0,6821543064757426;0,6586441863669917;0,1851740071976712;0,10654009185302606
Regulatório;Assessoria em relações com investidores (RI);;Abel;2026-01-26 09:06:00;2026-02-20 13:00:00.000000000;2026-02-20 15:00:00.000000000;1,0;;2,0;2026-02-20 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9375513115586842;1,0;1,0;0,6001538856116952;0,6586441863669917;0,1851740071976712;0,09373311799402123
Societário;Integração societária;;Noé;2026-01-26 09:07:00;2026-02-10 13:08:59.999999999;2026-02-10 15:08:59.999999999;1,0;;2,0;2026-02-10 15:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9408857838507385;0,997694032393761;0,8880612938505223;0,7639464797168668;0,6571253742091918;0,1644458684194498;0,11931454122209688
Societário;Estruturação societária internacional;;Noé;2026-01-26 09:08:00;2026-02-10 15:08:59.999999999;2026-02-13 15:08:59.999999999;5,0;;24,0;2026-02-13 15:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9400896782492073;0,997694032393761;0,8880612938505223;0,7588491792072788;0,6571253742091918;0,1644458684194498;0,11851843562056566
Societário;Consolidação das versões finais dos documentos;;Noé;2026-01-26 09:09:00;2026-02-13 15:08:59.999999999;2026-02-16 09:08:59.999999999;1,0;;2,0;2026-02-16 09:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9304798589669507;0,997694032393761;0,8880612938505223;0,697319481852707;0,6571253742091918;0,1644458684194498;0,10890861633830905
Societário;Estruturação de regras de governança;;Noé;2026-01-26 09:10:00;2026-02-16 09:08:59.999999999;2026-02-19 09:08:59.999999999;5,0;;24,0;2026-02-19 09:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9296832404053473;0,997694032393761;0,8880612938505223;0,6922188969652273;0,6571253742091918;0,1644458684194498;0,10811199777670569
Societário;Gestão de passivos;;Noé;2026-01-26 09:11:00;2026-02-19 09:08:59.999999999;2026-02-19 11:08:59.999999999;1,0;;2,0;2026-02-19 11:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9200721544560075;0,997694032393761;0,8880612938505223;0,630681089401713;0,6571253742091918;0,1644458684194498;0,09850091182736587
Contratos;Contrato de Mútuo, Doação ou Comodato;;Abraão;2026-01-26 09:12:00;2026-02-17 13:01:00.000000000;2026-02-18 13:01:00.000000000;3,0;;8,0;2026-02-18 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9471847995939336;1,0;1,0;0,6618351291260476;0,6586441863669917;0,1851740071976712;0,1033666060292707
Propriedade intelectual;Elaboração e revisão de NDAs;;Adão;2026-01-26 09:13:00;2026-01-26 09:13:00.000000000;2026-01-27 09:13:00.000000000;3,0;;8,0;2026-01-27 09:13:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Societário;Gestão de passivos;;Noé;2026-01-26 09:14:00;2026-02-19 11:08:59.999999999;2026-02-19 13:08:59.999999999;1,0;;2,0;2026-02-19 13:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9192833785201161;0,997694032393761;0,8880612938505223;0,6256307192344422;0,6571253742091918;0,1644458684194498;0,0977121358914744
Societário;Suporte jurídico às negociações comerciais;;Noé;2026-01-27 09:00:00;2026-02-19 13:08:59.999999999;2026-02-20 13:09:00.000000000;3,0;;8,0;2026-02-20 13:09:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9124435652429199;0,9981912960034961;0,8430427175468219;0,6331151832468004;0,6574528939948356;0,15610959824695947;0,09888107300112475
Societário;Reorganizações societárias internas;;Noé;2026-01-27 09:01:00;2026-02-20 13:09:00.000000000;2026-02-25 13:08:59.999999999;5,0;;24,0;2026-02-25 13:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9091769137303775;0,9981912960034961;0,8430427175468219;0,6121994851440581;0,6574528939948356;0,15610959824695947;0,09561442148858232
Societário;SPA / SHA e documentos correlatos;;Eva;2026-01-27 09:02:00;2026-03-04 11:06:00.000000000;2026-03-04 13:06:00.000000000;1,0;;2,0;2026-03-04 13:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9047190960905152;1,0;0,949306904134392;0,450039270442447;0,6586441863669917;0,17578696349898085;0,07028794622454258
Societário;Elaboração e negociação de  SHA;;Eva;2026-01-27 09:03:00;2026-03-04 13:06:00.000000000;2026-03-05 13:05:59.999999999;3,0;;8,0;2026-03-05 13:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9039043503198638;1,0;0,949306904134392;0,4448226207618798;0,6586441863669917;0,17578696349898085;0,06947320045389127
Societário;Aprovações regulatórias e concorrenciais;;Eva;2026-01-27 09:04:00;2026-03-05 13:05:59.999999999;2026-03-06 13:05:59.999999999;3,0;;8,0;2026-03-06 13:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9006359878705485;1,0;0,949306904134392;0,42389596788270206;0,6586441863669917;0,17578696349898085;0,06620483800457605
Societário;Aumento e redução de capital;;Noé;2026-01-27 09:05:00;2026-02-25 13:08:59.999999999;2026-02-25 15:08:59.999999999;1,0;;2,0;2026-02-25 15:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8993789934344607;0,9981912960034961;0,8430427175468219;0,5494654156673212;0,6574528939948356;0,15610959824695947;0,08581650119266561
Societário;Elaboração e negociação de LOI;;Noé;2026-01-27 09:06:00;2026-02-25 15:08:59.999999999;2026-02-26 15:09:00.000000000;3,0;;8,0;2026-02-26 15:09:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8985648186822984;0,9981912960034961;0,8430427175468219;0,5442524221007535;0,6574528939948356;0,15610959824695947;0,08500232644050328
Societário;Consolidação das versões finais dos documentos;;Eva;2026-01-27 09:07:00;2026-03-06 13:05:59.999999999;2026-03-06 15:05:59.999999999;1,0;;2,0;2026-03-06 15:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8973728336535125;1,0;0,949306904134392;0,40300266224414083;0,6586441863669917;0,17578696349898085;0,06294168378753993
Direito financeiro;Estruturação de garantias (alienação fiduciária, penhor, hipoteca, fiança, aval);;Abel;2026-01-27 09:08:00;2026-02-20 15:00:00.000000000;2026-02-25 15:00:00.000000000;5,0;;24,0;2026-02-25 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9387051849045674;1,0;1,0;0,6075418994413407;0,6586441863669917;0,1851740071976712;0,09488699133990453
Societário;Regularização societária;;Eva;2026-01-27 09:09:00;2026-03-06 15:05:59.999999999;2026-03-09 15:06:00.000000000;3,0;;8,0;2026-03-09 15:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8965603010968949;1,0;0,949306904134392;0,3978001833180569;0,6586441863669917;0,17578696349898085;0,06212915123092238
Direito financeiro;Monitoramento de mudanças regulatórias;;Abel;2026-01-27 09:10:00;2026-02-25 15:00:00.000000000;2026-02-26 15:00:00.000000000;3,0;;8,0;2026-02-26 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9288967157956977;1,0;1,0;0,5447402880838061;0,6586441863669917;0,1851740071976712;0,08507852223103478
Regulatório;Atuação em processos administrativos na CVM e no BCB;;Abel;2026-01-27 09:11:00;2026-02-26 15:00:00.000000000;2026-02-26 17:00:00.000000000;1,0;;2,0;2026-02-26 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9256280358634994;1,0;1,0;0,5238116024269938;0,6586441863669917;0,1851740071976712;0,08180984229883649
Societário;Atos perante Junta Comercial;;Noé;2026-01-27 09:12:00;2026-02-26 15:09:00.000000000;2026-02-27 09:08:59.999999999;1,0;;2,0;2026-02-27 09:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8953145457151988;0,9981912960034961;0,8430427175468219;0,5234415924575112;0,6574528939948356;0,15610959824695947;0,08175205347340363
Contratos;Contrato de Licenciamento de Software;;Abraão;2026-01-27 09:13:00;2026-02-18 13:01:00.000000000;2026-02-20 13:00:59.999999999;4,0;;16,0;2026-02-20 13:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9460826068323811;1,0;1,0;0,6547780154537913;0,6586441863669917;0,1851740071976712;0,10226441326771821
Regulatório;Monitoramento contínuo de normas da CVM, BCB, CMN e circulares associadas;;Abel;2026-01-27 09:14:00;2026-02-27 09:00:00.000000000;2026-02-27 11:00:00.000000000;1,0;;2,0;2026-02-27 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9248205449333787;1,0;1,0;0,5186414039989523;0,6586441863669917;0,1851740071976712;0,08100235136871584
Societário;Gestão de passivos;;Noé;2026-01-28 09:00:00;2026-02-27 09:08:59.999999999;2026-02-27 11:08:59.999999999;1,0;;2,0;2026-02-27 11:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8961843382398561;0,9981912960034961;0,8430427175468219;0,5290106951879084;0,6574528939948356;0,15610959824695947;0,08262184599806104
Direito financeiro;Avaliação de impactos regulatórios em operações;;Abel;2026-01-28 09:01:00;2026-02-27 11:00:00.000000000;2026-03-02 11:00:00.000000000;3,0;;8,0;2026-03-02 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9256711301340094;1,0;1,0;0,5240875261820936;0,6586441863669917;0,1851740071976712;0,08185293656934642
Propriedade intelectual;Apoio na prevenção de vazamento de informações estratégicas;;Adão;2026-01-28 09:02:00;2026-01-28 09:02:00.000000000;2026-01-28 11:02:00.000000000;1,0;;2,0;2026-01-28 11:02:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Societário;Elaboração e negociação de LOI;;Noé;2026-01-28 09:03:00;2026-02-27 11:08:59.999999999;2026-03-02 11:09:00.000000000;3,0;;8,0;2026-03-02 11:09:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8953600769199718;0,9981912960034961;0,8430427175468219;0,5237331194017322;0,6574528939948356;0,15610959824695947;0,08179758467817663
Societário;Análise jurídica preliminar e de estrutura da operação;;Eva;2026-01-28 09:04:00;2026-03-09 15:06:00.000000000;2026-03-12 15:06:00.000000000;5,0;;24,0;2026-03-12 15:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8945342750559664;1,0;0,949306904134392;0,3848279550722054;0,6586441863669917;0,17578696349898085;0,06010312518999379
Societário;Atualização de Contrato Social / Estatuto;;Noé;2026-01-28 09:05:00;2026-03-02 11:09:00.000000000;2026-03-03 11:09:00.000000000;3,0;;8,0;2026-03-03 11:09:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,892025837030531;0,9981912960034961;0,8430427175468219;0,5023846668159869;0,6574528939948356;0,15610959824695947;0,07846334478873579
Contratos;Contrato de Cessão de Crédito;;Abraão;2026-01-28 09:06:00;2026-02-20 13:00:59.999999999;2026-02-23 13:01:00.000000000;3,0;;8,0;2026-02-23 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9415553951580344;1,0;1,0;0,6257912097708834;0,6586441863669917;0,1851740071976712;0,09773720159337156
Societário;Estruturação societária internacional;;Noé;2026-01-28 09:07:00;2026-03-03 11:09:00.000000000;2026-03-06 11:08:59.999999999;5,0;;24,0;2026-03-06 11:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8886910026169712;0,9981912960034961;0,8430427175468219;0,4810324076145262;0,6574528939948356;0,15610959824695947;0,07512851037517611
Societário;Aprovações regulatórias e concorrenciais;;Eva;2026-01-28 09:08:00;2026-03-12 15:06:00.000000000;2026-03-13 15:06:00.000000000;3,0;;8,0;2026-03-13 15:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8845190562272339;1,0;0,949306904134392;0,3207025677603424;0,6586441863669917;0,17578696349898085;0,050087906361261376
Societário;Aumento e redução de capital;;Eva;2026-01-28 09:09:00;2026-03-13 15:06:00.000000000;2026-03-16 09:06:00.000000000;1,0;;2,0;2026-03-16 09:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8811791614752121;1,0;0,949306904134392;0,2993179082519728;0,6586441863669917;0,17578696349898085;0,04674801160923961
Societário;Análise jurídica preliminar e de estrutura da operação;;Eva;2026-01-28 09:10:00;2026-03-16 09:06:00.000000000;2026-03-19 09:06:00.000000000;5,0;;24,0;2026-03-19 09:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8803456764658215;1,0;0,949306904134392;0,29398127507802047;0,6586441863669917;0,17578696349898085;0,04591452659984899
Societário;Organização de livros societários;;Noé;2026-01-28 09:11:00;2026-03-06 11:08:59.999999999;2026-03-06 13:08:59.999999999;1,0;;2,0;2026-03-06 13:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8786771238339053;0,9981912960034961;0,8430427175468219;0,4169156003395901;0,6574528939948356;0,15610959824695947;0,06511463159211023
Societário;Aprovações regulatórias e concorrenciais;;Noé;2026-01-28 09:12:00;2026-03-06 13:08:59.999999999;2026-03-09 13:09:00.000000000;3,0;;8,0;2026-03-09 13:09:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8778443834138657;0,9981912960034961;0,8430427175468219;0,4115837346181856;0,6574528939948356;0,15610959824695947;0,06428189117207062
Societário;Estruturação jurídica de carve-outs, spin-offs e alienação de ativos;;Noé;2026-01-28 09:13:00;2026-03-09 13:09:00.000000000;2026-03-12 13:08:59.999999999;5,0;;24,0;2026-03-12 13:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8745045258672571;0,9981912960034961;0,8430427175468219;0,3901993133284285;0,6574528939948356;0,15610959824695947;0,06094203362546207
Societário;Gestão de passivos;;Eva;2026-01-28 09:14:00;2026-03-19 09:06:00.000000000;2026-03-19 11:06:00.000000000;1,0;;2,0;2026-03-19 11:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8703252473585137;1,0;0,949306904134392;0,2298225274235262;0,6586441863669917;0,17578696349898085;0,035894097492541126
Societário;Due diligence;;Noé;2026-01-29 09:00:00;2026-03-12 13:08:59.999999999;2026-03-17 13:08:59.999999999;5,0;;24,0;2026-03-17 13:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8492411266260466;0,9517228753991983;0,9202036348543305;0,33292349726775955;0,6268467389141589;0,170397794503839;0,051996593208048704
Contratos;Contrato de trabalho;;Isaque;2026-01-29 09:01:00;2026-02-13 09:10:00.000000000;2026-02-13 11:10:00.000000000;1,0;;2,0;2026-02-13 11:10:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9445255484305339;1,0;0,9035673518561513;0,7591420374333987;0,6586441863669917;0,16731718731619166;0,11856417474735051
Societário;Estruturação de holdings e grupos;;Noé;2026-01-29 09:02:00;2026-03-17 13:08:59.999999999;2026-03-20 13:08:59.999999999;5,0;;24,0;2026-03-20 13:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8390034998804199;0,9517228753991983;0,9202036348543305;0,26737407778486205;0,6268467389141589;0,170397794503839;0,041758966462422095
Societário;Estruturação jurídica de carve-outs, spin-offs e alienação de ativos;;Noé;2026-01-29 09:03:00;2026-03-20 13:08:59.999999999;2026-03-25 13:08:59.999999999;5,0;;24,0;2026-03-25 13:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8287625725087197;0,9517228753991983;0,9202036348543305;0,20180352507173102;0,6268467389141589;0,170397794503839;0,031518039090721796
Societário;Estruturação de holdings e grupos;;Noé;2026-01-29 09:04:00;2026-03-25 13:08:59.999999999;2026-03-30 13:08:59.999999999;5,0;;24,0;2026-03-30 13:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8185207122779037;0,9517228753991983;0,9202036348543305;0,13622699945345243;0,6268467389141589;0,170397794503839;0,021276178859905882
Societário;Due diligence societária;;Jacó;2026-01-29 09:05:00;2026-04-02 15:00:00.000000000;2026-04-07 15:00:00.000000000;5,0;;24,0;2026-04-07 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;EM_EXECUCAO;True;0,810392841617659;1,0;0,8194922038311634;0,0;0,6586441863669917;0,15174865525066727;0,0
Contratos;Letter of Intent;;Isaque;2026-01-29 09:06:00;2026-02-13 11:10:00.000000000;2026-02-13 13:10:00.000000000;1,0;;2,0;2026-02-13 13:10:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9460652762980297;1,0;0,9035673518561513;0,7690005984440454;0,6586441863669917;0,16731718731619166;0,1201039026148463
Societário;Elaboração e negociação de LOI;;Noé;2026-01-29 09:07:00;2026-03-30 13:08:59.999999999;2026-03-31 13:09:00.000000000;3,0;;8,0;2026-03-31 13:09:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8172137457057802;0,9517228753991983;0,9202036348543305;0,1278587611678708;0,6268467389141589;0,170397794503839;0,019969212287782392
Contratos;Contrato de trabalho;;Isaque;2026-01-29 09:08:00;2026-02-13 13:10:00.000000000;2026-02-13 15:10:00.000000000;1,0;;2,0;2026-02-13 15:10:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9452743388421897;1,0;0,9035673518561513;0,763936388508892;0,6586441863669917;0,16731718731619166;0,11931296515900626
Contratos;Contrato de Cessão de Crédito;;Isaque;2026-01-29 09:09:00;2026-02-13 15:10:00.000000000;2026-02-16 15:10:00.000000000;3,0;;8,0;2026-02-16 15:10:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9444781991385822;1,0;0,9035673518561513;0,7588388696507204;0,6586441863669917;0,16731718731619166;0,11851682545539882
Governança;Integração com outras áreas;;Caim;2026-01-29 09:10:00;2026-01-29 09:10:00.000000000;2026-01-29 11:10:00.000000000;1,0;;2,0;2026-01-29 11:10:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Regulatório;Apoio jurídico em pedidos de autorização ao BCB (instituições financeiras, fintechs, SCD, SEP, IPs);;Abel;2026-01-29 09:11:00;2026-03-02 11:00:00.000000000;2026-03-02 13:00:00.000000000;1,0;;2,0;2026-03-02 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9287569501535503;1,0;1,0;0,5438453974090385;0,6586441863669917;0,1851740071976712;0,08493875658888743
Societário;Estruturação de regras de governança;;Noé;2026-01-29 09:12:00;2026-03-31 13:09:00.000000000;2026-04-03 13:08:59.999999999;5,0;;24,0;2026-04-03 13:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;EM_EXECUCAO;True;0,8140126416768969;0,9517228753991983;0,9202036348543305;0,10736275012827097;0,6268467389141589;0,170397794503839;0,01676810825889908
Societário;Integração societária;;Eva;2026-01-29 09:13:00;2026-03-19 11:06:00.000000000;2026-03-19 13:06:00.000000000;1,0;;2,0;2026-03-19 13:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8125384339813786;0,886867477202105;1,0;0,27682045580949516;0,584130107937127;0,1851740071976712;0,04323431884658036
Contratos;Contrato de Licenciamento de Software;;Isaque;2026-01-29 09:14:00;2026-02-16 15:10:00.000000000;2026-02-18 15:09:59.999999999;4,0;;16,0;2026-02-18 15:09:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9412978911354315;1,0;0,9035673518561513;0,7384760112888052;0,6586441863669917;0,16731718731619166;0,115336517452248
Direito financeiro;Gestão de litígios bancários e financeiros;;Abel;2026-01-30 09:00:00;2026-03-02 13:00:00.000000000;2026-03-04 13:00:00.000000000;4,0;;16,0;2026-03-04 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9296773018144555;1,0;1,0;0,5497382198952879;0,6586441863669917;0,1851740071976712;0,08585910824979265
Societário;Closing da operação;;Noé;2026-01-30 09:01:00;2026-04-03 13:08:59.999999999;2026-04-03 15:08:59.999999999;1,0;;2,0;2026-04-03 15:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8378515366651275;1,0;0,9283646785612985;0,04672978751327133;0,6586441863669917;0,17190900766997358;0,007298342628162176
Direito financeiro;Implementação de políticas internas de compliance financeiro;;Abel;2026-01-30 09:02:00;2026-03-04 13:00:00.000000000;2026-03-05 13:00:00.000000000;3,0;;8,0;2026-03-05 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9231425773201095;1,0;1,0;0,5078977223143382;0,6586441863669917;0,1851740071976712;0,07932438375544656
Societário;Gestão de earn-outs, ajustes de preço e garantias;;Noé;2026-01-30 09:03:00;2026-04-03 15:08:59.999999999;2026-04-06 09:08:59.999999999;1,0;;2,0;2026-04-06 09:08:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8370343607657085;1,0;0,9283646785612985;0,04149757821777133;0,6586441863669917;0,17190900766997358;0,006481166728743223
