area_wk;tarefa_WK;descritivo;analista;data_aloc;inicio_wk;fim_wk;comp_est;comp_real;tempo_est_h;prazo_est;prazo_real;crit_aloc;resum_exec;data_envio;data_aval;retorno;status;xp_creditada;score_ahp_escolhido;aprendizado_norm_escolhido;especializacao_norm_escolhido;workload_norm_escolhido;contrib_aprendizagem_escolhido;contrib_especializacao_escolhido;contrib_workload_escolhido
Regulatório;Análise regulatória de novos produtos financeiros e de investimento;;Davi;2026-02-16 09:12:00;2026-05-11 11:03:00.000000000;2026-05-12 11:02:59.999999999;3,0;;8,0;2026-05-12 11:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8445233441147719;1,0;1,0;0,004514934013143154;0,6586441863669917;0,1851740071976712;0,0007051505501090438
Concorrencial;Gestão de canal de dúvidas;;Abraão;2026-02-16 09:13:00;2026-04-08 15:00:00.000000000;2026-04-08 17:00:00.000000000;1,0;;2,0;2026-04-08 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,9108806178142845;1,0;1,0;0,4293869163140136;0,6586441863669917;0,1851740071976712;0,06706242424962157
Concorrencial;Gestão de canal de dúvidas;;Abraão;2026-02-16 09:14:00;2026-04-09 09:00:00.000000000;2026-04-09 11:00:00.000000000;1,0;;2,0;2026-04-09 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,9101673774606581;1,0;1,0;0,42482018495198587;0,6586441863669917;0,1851740071976712;0,06634918389599517
Contratos;Contrato de Representação Comercial;;Caim;2026-02-17 09:00:00;2026-05-11 13:00:00.000000000;2026-05-12 13:00:00.000000000;3,0;;8,0;2026-05-12 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8265670765624956;1,0;0,8951868603719929;0,013814362370133603;0,6586441863669917;0,1657653381257841;0,002157552069719811
Governança;Governança e Regimentos de Comitês;;Eva;2026-02-17 09:01:00;2026-03-12 13:05:00.000000000;2026-03-13 13:05:00.000000000;3,0;;8,0;2026-03-13 13:05:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9659221405145676;1,0;1,0;0,7818064711683211;0,6586441863669917;0,1851740071976712;0,12210394694990469
Contratos;MoU;;Caim;2026-02-17 09:02:00;2026-05-12 13:00:00.000000000;2026-05-12 15:00:00.000000000;1,0;;2,0;2026-05-12 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8244095244927758;1,0;0,8951868603719929;0,0;0,6586441863669917;0,1657653381257841;0,0
Direito digital;Avaliação de uso de IA, algoritmos e automação;;Eva;2026-02-17 09:03:00;2026-03-13 13:05:00.000000000;2026-03-13 15:05:00.000000000;1,0;;2,0;2026-03-13 15:05:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9632489141454528;1,0;1,0;0,7646903522673556;0,6586441863669917;0,1851740071976712;0,11943072058078988
Direito digital;Avaliação jurídica de campanhas de marketing digital;;Eva;2026-02-17 09:04:00;2026-03-13 15:05:00.000000000;2026-03-16 09:04:59.999999999;1,0;;2,0;2026-03-16 09:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9625420492147656;1,0;1,0;0,7601644414277993;0,6586441863669917;0,1851740071976712;0,1187238556501027
Societário;Atas de Reunião e Assembleia;;Davi;2026-02-17 09:05:00;2026-05-12 11:02:59.999999999;2026-05-12 15:02:59.999999999;2,0;;4,0;2026-05-12 15:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,7209927241002396;1,0;0,329163257940281;0,008938673908752491;0,6586441863669917;0,06095247949504249;0,0013960582382053796
Contencioso;Avaliação de precedentes relevantes;;Abraão;2026-02-17 09:06:00;2026-04-09 11:00:00.000000000;2026-04-09 13:00:00.000000000;1,0;;2,0;2026-04-09 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,9102736493857744;1,0;1,0;0,42550062224197405;0,6586441863669917;0,1851740071976712;0,06645545582111148
Contratos;Contratos de Seguros ou Previdência;;Caim;2026-02-17 09:07:00;2026-05-12 15:00:00.000000000;2026-05-13 15:00:00.000000000;3,0;;8,0;2026-05-13 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8244271941166663;1,0;0,8951868603719929;0,00011313496939076595;0,6586441863669917;0,1657653381257841;1,7669623890456397e-05
Regulatório;Análise de risco sancionador e reputacional;;Davi;2026-02-17 09:08:00;2026-05-12 15:02:59.999999999;2026-05-13 09:03:00.000000000;1,0;;2,0;2026-05-13 09:03:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,846578018772941;1,0;1,0;0,017670593465831923;0,6586441863669917;0,1851740071976712;0,002759825208278094
Contratos;Contrato de trabalho;;Caim;2026-02-17 09:09:00;2026-05-13 15:00:00.000000000;2026-05-13 17:00:00.000000000;1,0;;2,0;2026-05-13 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8244095244927758;1,0;0,8951868603719929;0,0;0,6586441863669917;0,1657653381257841;0,0
Regulatório;Análise regulatória de modelos inovadores (open finance, cripto, tokenização);;Davi;2026-02-17 09:10:00;2026-05-13 09:03:00.000000000;2026-05-14 09:02:59.999999999;3,0;;8,0;2026-05-14 09:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8465658044546924;1,0;1,0;0,017592387697007706;0,6586441863669917;0,1851740071976712;0,0027476108900294635
Governança;Governança e Regimentos de Comitês;;Eva;2026-02-17 09:11:00;2026-03-16 09:04:59.999999999;2026-03-17 09:04:59.999999999;3,0;;8,0;2026-03-17 09:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9626838542651264;1,0;1,0;0,7610723900141123;0,6586441863669917;0,1851740071976712;0,11886566070046348
Contratos;Contratos Administrativos;;Caim;2026-02-17 09:12:00;2026-05-14 09:00:00.000000000;2026-05-14 17:00:00.000000000;3,0;;8,0;2026-05-14 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8244268031525355;1,0;0,8951868603719929;0,00011063170643267687;0,6586441863669917;0,1657653381257841;1,7278659759679377e-05
Direito financeiro;Apoio em processos administrativos regulatórios;;Esaú;2026-02-17 09:13:00;2026-02-24 13:05:59.999999999;2026-02-25 13:05:59.999999999;3,0;;8,0;2026-02-25 13:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Regulatório;Apoio jurídico em pedidos de autorização ao BCB (instituições financeiras, fintechs, SCD, SEP, IPs);;Davi;2026-02-17 09:14:00;2026-05-14 09:02:59.999999999;2026-05-14 11:02:59.999999999;1,0;;2,0;2026-05-14 11:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8465658044546924;1,0;1,0;0,017592387697007706;0,6586441863669917;0,1851740071976712;0,0027476108900294635
Societário;Estruturação de veículos societários (SPVs);;Davi;2026-02-18 09:00:00;2026-05-14 11:02:59.999999999;2026-05-19 11:03:00.000000000;5,0;;24,0;2026-05-19 11:03:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,7185885798533758;1,0;0,312614099234521;0,013166629785965441;0,6586441863669917;0,05788800546174668;0,0020563880246373986
Direito digital;Gestão de Processos com ANPD;;Eva;2026-02-18 09:01:00;2026-03-17 09:04:59.999999999;2026-03-17 11:04:59.999999999;1,0;;2,0;2026-03-17 11:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9641131353018922;1,0;1,0;0,7702237826723707;0,6586441863669917;0,1851740071976712;0,12029494173722935
Contencioso;Elaboração de petição inicial;;Abraão;2026-02-18 09:02:00;2026-04-09 13:00:00.000000000;2026-04-09 15:00:00.000000000;1,0;;2,0;2026-04-09 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,9176136401418387;1,0;1,0;0,4724970741565134;0,6586441863669917;0,1851740071976712;0,0737954465771757
Contratos;Contratos imobiliários;;Caim;2026-02-18 09:03:00;2026-05-15 09:00:00.000000000;2026-05-15 17:00:00.000000000;3,0;;8,0;2026-05-15 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8316641934221621;1,0;0,9019695877102358;0,03840834131290565;0,6586441863669917;0,16702132292673572;0,005998684128434592
Governança;Suporte jurídico às decisões do Conselho de Administração;;Eva;2026-02-18 09:04:00;2026-03-17 11:04:59.999999999;2026-03-17 13:04:59.999999999;1,0;;2,0;2026-03-17 13:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9634484611602587;1,0;1,0;0,7659680107818798;0,6586441863669917;0,1851740071976712;0,11963026759559577
Contencioso;Elaboração de petição inicial;;Abraão;2026-02-18 09:05:00;2026-04-09 15:00:00.000000000;2026-04-09 17:00:00.000000000;1,0;;2,0;2026-04-09 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,9169489660002326;1,0;1,0;0,46824130226619853;0,6586441863669917;0,1851740071976712;0,07313077243556959
Tributário;Interface com escritórios externos;;Esaú;2026-02-18 09:06:00;2026-02-25 13:05:59.999999999;2026-02-25 15:05:59.999999999;1,0;;2,0;2026-02-25 15:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Societário;Suporte jurídico às negociações comerciais;;Davi;2026-02-18 09:07:00;2026-05-19 11:03:00.000000000;2026-05-20 11:02:59.999999999;3,0;;8,0;2026-05-20 11:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,7165321918287384;1,0;0,312614099234521;0,0;0,6586441863669917;0,05788800546174668;0,0
Tributário;Análise tributária de aquisições, cisões e incorporações;;Esaú;2026-02-18 09:08:00;2026-02-25 15:05:59.999999999;2026-03-02 15:06:00.000000000;5,0;;24,0;2026-03-02 15:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Contratos;Contrato de Distribuição;;Caim;2026-02-18 09:09:00;2026-05-18 09:00:00.000000000;2026-05-18 17:00:00.000000000;3,0;;8,0;2026-05-18 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8319031055016218;1,0;0,9019695877102358;0,03993804624405345;0,6586441863669917;0,16702132292673572;0,006237596207894298
Concorrencial;Análise de exclusividade, não concorrência e cláusulas MFN;;Abraão;2026-02-18 09:10:00;2026-04-10 09:00:00.000000000;2026-04-10 11:00:00.000000000;1,0;;2,0;2026-04-10 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,9219350147721149;1,0;1,0;0,5001659475605709;0,6586441863669917;0,1851740071976712;0,07811682120745204
Direito digital;Avaliação de riscos legais em plataformas e marketplaces;;Eva;2026-02-18 09:11:00;2026-03-17 13:04:59.999999999;2026-03-18 09:05:00.000000000;2,0;;4,0;2026-03-18 09:05:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,970286464601641;1,0;1,0;0,8097503411150446;0,6586441863669917;0,1851740071976712;0,12646827103697808
Concorrencial;Monitoramento regulatório e jurisprudencial;;Abraão;2026-02-18 09:12:00;2026-04-10 11:00:00.000000000;2026-04-13 11:00:00.000000000;3,0;;8,0;2026-04-13 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,9212438683778884;1,0;1,0;0,49574067927868126;0,6586441863669917;0,1851740071976712;0,07742567481322553
Contratos;Contratos Financeiros ou Bancários;;Caim;2026-02-18 09:13:00;2026-05-19 09:00:00.000000000;2026-05-19 17:00:00.000000000;3,0;;8,0;2026-05-19 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8291385199247158;1,0;0,9019695877102358;0,022236973116495338;0,6586441863669917;0,16702132292673572;0,0034730106309882698
Governança;Política de Governaça Corporativa;;Eva;2026-02-18 09:14:00;2026-03-18 09:05:00.000000000;2026-03-19 09:04:59.999999999;3,0;;8,0;2026-03-19 09:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,968904171813188;1,0;1,0;0,8008998045512655;0,6586441863669917;0,1851740071976712;0,12508597824852508
Contratos;Contrato de Transferência de Tecnologia;;Caim;2026-02-19 09:00:00;2026-05-20 09:00:00.000000000;2026-05-20 17:00:00.000000000;3,0;;8,0;2026-05-20 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8275658731652761;1,0;0,9084064458606028;0,00453589998893673;0,6586441863669917;0,16821326174420217;0,000708425054082164
Direito digital;Mapeamento de dados pessoais (data mapping / data inventory);;Eva;2026-02-19 09:01:00;2026-03-19 09:04:59.999999999;2026-03-19 13:04:59.999999999;2,0;;4,0;2026-03-19 13:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9665795719578241;1,0;1,0;0,7860158695499988;0,6586441863669917;0,1851740071976712;0,12276137839316109
Direito financeiro;Avaliação de risco e provisões;;Esaú;2026-02-19 09:02:00;2026-03-02 15:06:00.000000000;2026-03-03 09:06:00.000000000;1,0;;2,0;2026-03-03 09:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Contratos;Contrato de Representação Comercial;;Caim;2026-02-19 09:03:00;2026-05-21 09:00:00.000000000;2026-05-21 17:00:00.000000000;3,0;;8,0;2026-05-21 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8268574481111939;1,0;0,9084064458606028;0,0;0,6586441863669917;0,16821326174420217;0,0
Contencioso;Elaboração de contestação;;Abraão;2026-02-19 09:04:00;2026-04-13 11:00:00.000000000;2026-04-13 13:00:00.000000000;1,0;;2,0;2026-04-13 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,9212525877878307;1,0;1,0;0,49579650786807505;0,6586441863669917;0,1851740071976712;0,0774343942231678
Governança;Suporte jurídico às decisões do Conselho de Administração;;Eva;2026-02-19 09:05:00;2026-03-19 13:04:59.999999999;2026-03-19 15:04:59.999999999;1,0;;2,0;2026-03-19 15:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9663384832649643;1,0;1,0;0,7844722282107016;0,6586441863669917;0,1851740071976712;0,12252028970030139
Propriedade intelectual;Apoio na prevenção de vazamento de informações estratégicas;;Abraão;2026-02-19 09:06:00;2026-04-13 13:00:00.000000000;2026-04-13 15:00:00.000000000;1,0;;2,0;2026-04-13 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,9205792452293684;1,0;1,0;0,4914852338866135;0,6586441863669917;0,1851740071976712;0,07676105166470545
Contencioso;Análise de decisões judiciais;;Abraão;2026-02-19 09:07:00;2026-04-13 15:00:00.000000000;2026-04-13 17:00:00.000000000;1,0;;2,0;2026-04-13 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,919905902670906;1,0;1,0;0,487173959905152;0,6586441863669917;0,1851740071976712;0,07608770910624313
Contratos;Contrato de Mútuo, Doação ou Comodato;;Caim;2026-02-19 09:08:00;2026-05-22 09:00:00.000000000;2026-05-22 17:00:00.000000000;3,0;;8,0;2026-05-22 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8268574481111939;1,0;0,9084064458606028;0,0;0,6586441863669917;0,16821326174420217;0,0
Societário;Regularização societária;;Davi;2026-02-19 09:09:00;2026-05-20 11:02:59.999999999;2026-05-21 11:02:59.999999999;3,0;;8,0;2026-05-21 11:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,7233027265599865;1,0;0,30994568920985843;0,04651409196863752;0,6586441863669917;0,05739388528463348;0,007264654908361213
Regulatório;Apoio jurídico à governança de instituições reguladas;;Davi;2026-02-19 09:10:00;2026-05-21 11:02:59.999999999;2026-05-22 11:02:59.999999999;3,0;;8,0;2026-05-22 11:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8484351382558537;1,0;1,0;0,029561347743165784;0,6586441863669917;0,1851740071976712;0,004616944691190808
Trabalhista;Apoio em negociações sindicais;;Abraão;2026-02-19 09:11:00;2026-04-14 09:00:00.000000000;2026-04-14 17:00:00.000000000;3,0;;8,0;2026-04-14 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,9206017898626035;1,0;1,0;0,4916295825386734;0,6586441863669917;0,1851740071976712;0,07678359629794068
Governança;Outras atividades de governança;;Eva;2026-02-19 09:12:00;2026-03-19 15:04:59.999999999;2026-03-20 15:05:00.000000000;3,0;;8,0;2026-03-20 15:05:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9662472107941222;1,0;1,0;0,7838878293429633;0,6586441863669917;0,1851740071976712;0,12242901722945926
Direito financeiro;Apoio jurídico à governança financeira corporativa;;Esaú;2026-02-19 09:13:00;2026-03-03 09:06:00.000000000;2026-03-04 09:05:59.999999999;3,0;;8,0;2026-03-04 09:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Direito financeiro;Negociação jurídica com bancos e instituições de crédito;;Esaú;2026-02-19 09:14:00;2026-03-04 09:05:59.999999999;2026-03-05 09:05:59.999999999;3,0;;8,0;2026-03-05 09:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Regulatório;Apoio a ofertas públicas e privadas sob a ótica regulatória;;Davi;2026-02-20 09:00:00;2026-05-22 11:02:59.999999999;2026-05-25 11:02:59.999999999;3,0;;8,0;2026-05-25 11:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8458565391410825;1,0;1,0;0,013051107699048959;0,6586441863669917;0,1851740071976712;0,002038345576419602
Direito financeiro;Interface com processos de recuperação judicial e extrajudicial;;Esaú;2026-02-20 09:01:00;2026-03-05 09:05:59.999999999;2026-03-09 09:05:59.999999999;4,0;;16,0;2026-03-09 09:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Direito digital;Programa de conformidade com LGPD;;Eva;2026-02-20 09:02:00;2026-03-20 15:05:00.000000000;2026-03-23 09:04:59.999999999;1,0;;2,0;2026-03-23 09:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9724412764523481;1,0;1,0;0,823547158426152;0,6586441863669917;0,1851740071976712;0,12862308288768518
Direito financeiro;Estruturação jurídica de debêntures, CRI, CRA, notas comerciais;;Esaú;2026-02-20 09:03:00;2026-03-09 09:05:59.999999999;2026-03-12 09:06:00.000000000;5,0;;24,0;2026-03-12 09:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Governança;Política de Governaça Corporativa;;Eva;2026-02-20 09:04:00;2026-03-23 09:04:59.999999999;2026-03-24 09:04:59.999999999;3,0;;8,0;2026-03-24 09:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9790798465598536;1,0;1,0;0,8660525581204118;0,6586441863669917;0,1851740071976712;0,1352616529951907
Societário;Avaliação de impactos (societário, contratual, regulatório, concorrencial, trabalhista, tributário);;Davi;2026-02-20 09:05:00;2026-05-25 11:02:59.999999999;2026-05-26 11:02:59.999999999;3,0;;8,0;2026-05-26 11:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,7160380716516253;1,0;0,30994568920985843;0,0;0,6586441863669917;0,05739388528463348;0,0
Contratos;Contrato de Distribuição;;Caim;2026-02-20 09:06:00;2026-05-25 09:00:00.000000000;2026-05-25 17:00:00.000000000;3,0;;8,0;2026-05-25 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8316717385630363;1,0;0,9145049646062321;0,023594318581977962;0,6586441863669917;0,16934254889830044;0,0036850032977441597
Regulatório;Enquadramento jurídico-regulatório de tokens, valores mobiliários e instrumentos financeiros;;Davi;2026-02-20 09:07:00;2026-05-26 11:02:59.999999999;2026-05-27 11:02:59.999999999;3,0;;8,0;2026-05-27 11:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Contratos;Contrato de trabalho;;Caim;2026-02-20 09:08:00;2026-05-26 09:00:00.000000000;2026-05-26 11:00:00.000000000;1,0;;2,0;2026-05-26 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8316038044084519;1,0;0,9145049646062321;0,023159350155533203;0,6586441863669917;0,16934254889830044;0,003617069143159681
Contratos;Contratos imobiliários;;Caim;2026-02-20 09:09:00;2026-05-26 11:00:00.000000000;2026-05-27 11:00:00.000000000;3,0;;8,0;2026-05-27 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8308839896535942;1,0;0,9145049646062321;0,018550524253934327;0,6586441863669917;0,16934254889830044;0,0028972543883019975
Direito digital;Elaboração e atualização de políticas de privacidade e cookies;;Eva;2026-02-20 09:10:00;2026-03-24 09:04:59.999999999;2026-03-25 09:04:59.999999999;3,0;;8,0;2026-03-25 09:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9769719263007459;1,0;1,0;0,8525559780307174;0,6586441863669917;0,1851740071976712;0,13315373273608302
Trabalhista;Apoio jurídico ao RH em decisões do dia a dia;;Abraão;2026-02-20 09:11:00;2026-04-15 09:00:00.000000000;2026-04-15 11:00:00.000000000;1,0;;2,0;2026-04-15 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,9309337742713092;1,0;1,0;0,5577831547409726;0,6586441863669917;0,1851740071976712;0,08711558070664627
Propriedade intelectual;Interface com escritórios especializados e o INPI;;Abraão;2026-02-20 09:12:00;2026-04-15 11:00:00.000000000;2026-04-15 13:00:00.000000000;1,0;;2,0;2026-04-15 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,9302139595164516;1,0;1,0;0,553174328839374;0,6586441863669917;0,1851740071976712;0,08639576595178863
Direito financeiro;Análise de impacto financeiro-jurídico;;Esaú;2026-02-20 09:13:00;2026-03-12 09:06:00.000000000;2026-03-12 11:06:00.000000000;1,0;;2,0;2026-03-12 11:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Contratos;Contrato de prestação de serviços;;Caim;2026-02-20 09:14:00;2026-05-27 11:00:00.000000000;2026-05-28 11:00:00.000000000;3,0;;8,0;2026-05-28 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8280048139557002;1,0;0,9145049646062321;0,00011575413821026133;0,6586441863669917;0,16934254889830044;1,8078690408044295e-05
Contencioso;Avaliação de precedentes relevantes;;Abraão;2026-02-23 09:00:00;2026-04-15 13:00:00.000000000;2026-04-15 15:00:00.000000000;1,0;;2,0;2026-04-15 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,931157871634835;1,0;1,0;0,5592180040914859;0,6586441863669917;0,1851740071976712;0,08733967807017201
Regulatório;Apoio regulatório a fundos de investimento;;Davi;2026-02-23 09:01:00;2026-05-27 11:02:59.999999999;2026-06-01 11:03:00.000000000;5,0;;24,0;2026-06-01 11:03:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8466407563316635;1,0;1,0;0,018072289157246558;0,6586441863669917;0,1851740071976712;0,0028225627670005232
Direito digital;Adequação de contratos a regras internacionais de privacidade;;Eva;2026-02-23 09:02:00;2026-03-25 09:04:59.999999999;2026-03-26 09:04:59.999999999;3,0;;8,0;2026-03-26 09:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9760278025652674;1,0;1,0;0,8465109478378477;0,6586441863669917;0,1851740071976712;0,1322096090006045
Contratos;Contrato de Cessão de Crédito;;Caim;2026-02-23 09:03:00;2026-05-28 11:00:00.000000000;2026-05-29 11:00:00.000000000;3,0;;8,0;2026-05-29 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8345526957643917;1,0;0,9202734258799518;0,03520122820423754;0,6586441863669917;0,1704107179877197;0,005497791409680357
