area_wk;tarefa_WK;descritivo;analista;data_aloc;inicio_wk;fim_wk;comp_est;comp_real;tempo_est_h;prazo_est;prazo_real;crit_aloc;resum_exec;data_envio;data_aval;retorno;status;xp_creditada
Societário;Gestão jurídica do encerramento de operações;;Abraão;2026-03-11 09:00:00;2026-03-13 13:01:00.000000000;2026-03-13 15:01:00.000000000;1,0;;2,0;2026-03-13 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Organização de livros societários;;Eva;2026-03-11 09:01:00;2026-03-13 13:01:00.000000000;2026-03-13 15:01:00.000000000;1,0;;2,0;2026-03-13 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Apoio em auditorias internas e externas;;Jacó;2026-03-11 09:02:00;2026-03-12 09:00:00.000000000;2026-03-12 17:00:00.000000000;3,0;;8,0;2026-03-12 17:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Mandato;;Adão;2026-03-11 09:03:00;2026-03-11 09:03:00.000000000;2026-03-12 09:02:59.999999999;3,0;;8,0;2026-03-12 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito digital;Relacionamento ANPD;;Esaú;2026-03-11 09:04:00;2026-03-12 09:01:59.999999999;2026-03-12 11:01:59.999999999;1,0;;2,0;2026-03-12 11:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação jurídica de carve-outs, spin-offs e alienação de ativos;;Eva;2026-03-12 09:00:00;2026-03-13 15:01:00.000000000;2026-03-18 15:00:59.999999999;5,0;;24,0;2026-03-18 15:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Avaliação de riscos concorrenciais;;Caim;2026-03-12 09:01:00;2026-03-12 09:01:00.000000000;2026-03-12 11:01:00.000000000;1,0;;2,0;2026-03-12 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Avaliação de impactos (societário, contratual, regulatório, concorrencial, trabalhista, tributário);;Abraão;2026-03-12 09:02:00;2026-03-13 15:01:00.000000000;2026-03-16 15:01:00.000000000;3,0;;8,0;2026-03-16 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de earn-outs, ajustes de preço e garantias;;Abraão;2026-03-12 09:03:00;2026-03-16 15:01:00.000000000;2026-03-17 09:00:59.999999999;1,0;;2,0;2026-03-17 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Propriedade intelectual;Estratégia de Ativos Intangíveis;;Adão;2026-03-12 09:04:00;2026-03-12 09:04:00.000000000;2026-03-12 11:04:00.000000000;1,0;;2,0;2026-03-12 11:04:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Consolidação das versões finais dos documentos;;Abraão;2026-03-13 09:00:00;2026-03-17 09:00:59.999999999;2026-03-17 11:00:59.999999999;1,0;;2,0;2026-03-17 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Joint Venture;;Adão;2026-03-13 09:01:00;2026-03-13 09:01:00.000000000;2026-03-18 09:00:59.999999999;5,0;;24,0;2026-03-18 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Revisão de contratos bancários padrão;;Jacó;2026-03-13 09:02:00;2026-03-13 09:02:00.000000000;2026-03-16 09:01:59.999999999;3,0;;8,0;2026-03-16 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Distribuição;;Davi;2026-03-13 09:03:00;2026-03-13 09:03:00.000000000;2026-03-16 09:02:59.999999999;3,0;;8,0;2026-03-16 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação de veículos societários (SPVs);;Abel;2026-03-13 09:04:00;2026-03-17 09:01:59.999999999;2026-03-20 09:01:59.999999999;5,0;;24,0;2026-03-20 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Cessão de Direitos Autorais;;Davi;2026-03-16 09:00:00;2026-03-16 09:02:59.999999999;2026-03-17 09:02:59.999999999;3,0;;8,0;2026-03-17 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Assessoria em relações com investidores (RI);;Caim;2026-03-16 09:01:00;2026-03-16 09:01:00.000000000;2026-03-16 11:01:00.000000000;1,0;;2,0;2026-03-16 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Integração societária;;Abraão;2026-03-16 09:02:00;2026-03-17 11:00:59.999999999;2026-03-17 13:00:59.999999999;1,0;;2,0;2026-03-17 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação societária internacional;;Abraão;2026-03-16 09:03:00;2026-03-17 13:00:59.999999999;2026-03-20 13:00:59.999999999;5,0;;24,0;2026-03-20 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Consolidação das versões finais dos documentos;;Eva;2026-03-16 09:04:00;2026-03-18 15:00:59.999999999;2026-03-19 09:00:59.999999999;1,0;;2,0;2026-03-19 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação de regras de governança;;Eva;2026-03-17 09:00:00;2026-03-19 09:00:59.999999999;2026-03-24 09:00:59.999999999;5,0;;24,0;2026-03-24 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de passivos;;Abel;2026-03-17 09:01:00;2026-03-20 09:01:59.999999999;2026-03-20 11:01:59.999999999;1,0;;2,0;2026-03-20 11:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Mútuo, Doação ou Comodato;;Davi;2026-03-17 09:02:00;2026-03-17 09:02:59.999999999;2026-03-18 09:02:59.999999999;3,0;;8,0;2026-03-18 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Propriedade intelectual;Elaboração e revisão de NDAs;;Caim;2026-03-17 09:03:00;2026-03-17 09:03:00.000000000;2026-03-18 09:02:59.999999999;3,0;;8,0;2026-03-18 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de passivos;;Abel;2026-03-17 09:04:00;2026-03-20 11:01:59.999999999;2026-03-20 13:01:59.999999999;1,0;;2,0;2026-03-20 13:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Suporte jurídico às negociações comerciais;;Abraão;2026-03-18 09:00:00;2026-03-20 13:00:59.999999999;2026-03-23 13:01:00.000000000;3,0;;8,0;2026-03-23 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Reorganizações societárias internas;;Abel;2026-03-18 09:01:00;2026-03-20 13:01:59.999999999;2026-03-25 13:01:59.999999999;5,0;;24,0;2026-03-25 13:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;SPA / SHA e documentos correlatos;;Abraão;2026-03-18 09:02:00;2026-03-23 13:01:00.000000000;2026-03-23 15:01:00.000000000;1,0;;2,0;2026-03-23 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Elaboração e negociação de  SHA;;Abraão;2026-03-18 09:03:00;2026-03-23 15:01:00.000000000;2026-03-24 15:01:00.000000000;3,0;;8,0;2026-03-24 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Aprovações regulatórias e concorrenciais;;Eva;2026-03-18 09:04:00;2026-03-24 09:00:59.999999999;2026-03-25 09:00:59.999999999;3,0;;8,0;2026-03-25 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Aumento e redução de capital;;Abraão;2026-03-19 09:00:00;2026-03-24 15:01:00.000000000;2026-03-25 09:00:59.999999999;1,0;;2,0;2026-03-25 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Elaboração e negociação de LOI;;Abraão;2026-03-19 09:01:00;2026-03-25 09:00:59.999999999;2026-03-26 09:00:59.999999999;3,0;;8,0;2026-03-26 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Consolidação das versões finais dos documentos;;Eva;2026-03-19 09:02:00;2026-03-25 09:00:59.999999999;2026-03-25 11:00:59.999999999;1,0;;2,0;2026-03-25 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Estruturação de garantias (alienação fiduciária, penhor, hipoteca, fiança, aval);;Jacó;2026-03-19 09:03:00;2026-03-19 09:03:00.000000000;2026-03-24 09:03:00.000000000;5,0;;24,0;2026-03-24 09:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Regularização societária;;Eva;2026-03-19 09:04:00;2026-03-25 11:00:59.999999999;2026-03-26 11:01:00.000000000;3,0;;8,0;2026-03-26 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Monitoramento de mudanças regulatórias;;Jacó;2026-03-20 09:00:00;2026-03-24 09:03:00.000000000;2026-03-25 09:02:59.999999999;3,0;;8,0;2026-03-25 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Atuação em processos administrativos na CVM e no BCB;;Caim;2026-03-20 09:01:00;2026-03-20 09:01:00.000000000;2026-03-20 11:01:00.000000000;1,0;;2,0;2026-03-20 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Atos perante Junta Comercial;;Abel;2026-03-20 09:02:00;2026-03-25 13:01:59.999999999;2026-03-25 15:01:59.999999999;1,0;;2,0;2026-03-25 15:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Licenciamento de Software;;Adão;2026-03-20 09:03:00;2026-03-20 09:03:00.000000000;2026-03-24 09:03:00.000000000;4,0;;16,0;2026-03-24 09:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Monitoramento contínuo de normas da CVM, BCB, CMN e circulares associadas;;Caim;2026-03-20 09:04:00;2026-03-20 11:01:00.000000000;2026-03-20 13:01:00.000000000;1,0;;2,0;2026-03-20 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de passivos;;Abel;2026-03-23 09:00:00;2026-03-25 15:01:59.999999999;2026-03-26 09:02:00.000000000;1,0;;2,0;2026-03-26 09:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Avaliação de impactos regulatórios em operações;;Jacó;2026-03-23 09:01:00;2026-03-25 09:02:59.999999999;2026-03-26 09:02:59.999999999;3,0;;8,0;2026-03-26 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Propriedade intelectual;Apoio na prevenção de vazamento de informações estratégicas;;Caim;2026-03-23 09:02:00;2026-03-23 09:02:00.000000000;2026-03-23 11:02:00.000000000;1,0;;2,0;2026-03-23 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Elaboração e negociação de LOI;;Abraão;2026-03-23 09:03:00;2026-03-26 09:00:59.999999999;2026-03-27 09:00:59.999999999;3,0;;8,0;2026-03-27 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Análise jurídica preliminar e de estrutura da operação;;Abel;2026-03-23 09:04:00;2026-03-26 09:02:00.000000000;2026-03-31 09:01:59.999999999;5,0;;24,0;2026-03-31 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Atualização de Contrato Social / Estatuto;;Eva;2026-03-24 09:00:00;2026-03-26 11:01:00.000000000;2026-03-27 11:01:00.000000000;3,0;;8,0;2026-03-27 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Cessão de Crédito;;Davi;2026-03-24 09:01:00;2026-03-24 09:01:00.000000000;2026-03-25 09:00:59.999999999;3,0;;8,0;2026-03-25 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação societária internacional;;Abraão;2026-03-24 09:02:00;2026-03-27 09:00:59.999999999;2026-04-01 09:00:59.999999999;5,0;;24,0;2026-04-01 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Aprovações regulatórias e concorrenciais;;Eva;2026-03-24 09:03:00;2026-03-27 11:01:00.000000000;2026-03-30 11:01:00.000000000;3,0;;8,0;2026-03-30 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Aumento e redução de capital;;Eva;2026-03-24 09:04:00;2026-03-30 11:01:00.000000000;2026-03-30 13:01:00.000000000;1,0;;2,0;2026-03-30 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Análise jurídica preliminar e de estrutura da operação;;Eva;2026-03-25 09:00:00;2026-03-30 13:01:00.000000000;2026-04-02 13:00:59.999999999;5,0;;24,0;2026-04-02 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Organização de livros societários;;Abel;2026-03-25 09:01:00;2026-03-31 09:01:59.999999999;2026-03-31 11:01:59.999999999;1,0;;2,0;2026-03-31 11:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Aprovações regulatórias e concorrenciais;;Abel;2026-03-25 09:02:00;2026-03-31 11:01:59.999999999;2026-04-01 11:02:00.000000000;3,0;;8,0;2026-04-01 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação jurídica de carve-outs, spin-offs e alienação de ativos;;Abraão;2026-03-25 09:03:00;2026-04-01 09:00:59.999999999;2026-04-06 09:00:59.999999999;5,0;;24,0;2026-04-06 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de passivos;;Abel;2026-03-25 09:04:00;2026-04-01 11:02:00.000000000;2026-04-01 13:02:00.000000000;1,0;;2,0;2026-04-01 13:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Due diligence;;Abel;2026-03-26 09:00:00;2026-04-01 13:02:00.000000000;2026-04-06 13:01:59.999999999;5,0;;24,0;2026-04-06 13:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de trabalho;;Adão;2026-03-26 09:01:00;2026-03-26 09:01:00.000000000;2026-03-26 11:01:00.000000000;1,0;;2,0;2026-03-26 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação de holdings e grupos;;Eva;2026-03-26 09:02:00;2026-04-02 13:00:59.999999999;2026-04-07 13:00:59.999999999;5,0;;24,0;2026-04-07 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação jurídica de carve-outs, spin-offs e alienação de ativos;;Abraão;2026-03-26 09:03:00;2026-04-06 09:00:59.999999999;2026-04-09 09:00:59.999999999;5,0;;24,0;2026-04-09 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação de holdings e grupos;;Abel;2026-03-26 09:04:00;2026-04-06 13:01:59.999999999;2026-04-09 13:01:59.999999999;5,0;;24,0;2026-04-09 13:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Due diligence societária;;Eva;2026-03-27 09:00:00;2026-04-07 13:00:59.999999999;2026-04-10 13:00:59.999999999;5,0;;24,0;2026-04-10 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Letter of Intent;;Adão;2026-03-27 09:01:00;2026-03-27 09:01:00.000000000;2026-03-27 11:01:00.000000000;1,0;;2,0;2026-03-27 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Elaboração e negociação de LOI;;Abraão;2026-03-27 09:02:00;2026-04-09 09:00:59.999999999;2026-04-10 09:00:59.999999999;3,0;;8,0;2026-04-10 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de trabalho;;Davi;2026-03-27 09:03:00;2026-03-27 09:03:00.000000000;2026-03-27 11:03:00.000000000;1,0;;2,0;2026-03-27 11:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Cessão de Crédito;;Adão;2026-03-27 09:04:00;2026-03-27 11:01:00.000000000;2026-03-30 11:01:00.000000000;3,0;;8,0;2026-03-30 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Integração com outras áreas;;Isaque;2026-03-30 09:00:00;2026-03-30 09:00:00.000000000;2026-03-30 11:00:00.000000000;1,0;;2,0;2026-03-30 11:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Apoio jurídico em pedidos de autorização ao BCB (instituições financeiras, fintechs, SCD, SEP, IPs);;Caim;2026-03-30 09:01:00;2026-03-30 09:01:00.000000000;2026-03-30 11:01:00.000000000;1,0;;2,0;2026-03-30 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação de regras de governança;;Abel;2026-03-30 09:02:00;2026-04-09 13:01:59.999999999;2026-04-14 13:01:59.999999999;5,0;;24,0;2026-04-14 13:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Integração societária;;Abraão;2026-03-30 09:03:00;2026-04-10 09:00:59.999999999;2026-04-10 11:00:59.999999999;1,0;;2,0;2026-04-10 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Licenciamento de Software;;Davi;2026-03-30 09:04:00;2026-03-30 09:04:00.000000000;2026-04-01 09:03:59.999999999;4,0;;16,0;2026-04-01 09:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Gestão de litígios bancários e financeiros;;Jacó;2026-03-31 09:00:00;2026-03-31 09:00:00.000000000;2026-04-01 17:00:00.000000000;4,0;;16,0;2026-04-01 17:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Closing da operação;;Abraão;2026-03-31 09:01:00;2026-04-10 11:00:59.999999999;2026-04-10 13:00:59.999999999;1,0;;2,0;2026-04-10 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Implementação de políticas internas de compliance financeiro;;Jacó;2026-03-31 09:02:00;2026-04-02 09:00:00.000000000;2026-04-02 17:00:00.000000000;3,0;;8,0;2026-04-02 17:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de earn-outs, ajustes de preço e garantias;;Abraão;2026-03-31 09:03:00;2026-04-10 13:00:59.999999999;2026-04-10 15:00:59.999999999;1,0;;2,0;2026-04-10 15:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de passivos;;Eva;2026-03-31 09:04:00;2026-04-10 13:00:59.999999999;2026-04-10 15:00:59.999999999;1,0;;2,0;2026-04-10 15:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Mútuo, Doação ou Comodato;;Adão;2026-04-01 09:00:00;2026-04-01 09:00:00.000000000;2026-04-01 17:00:00.000000000;3,0;;8,0;2026-04-01 17:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Reorganizações societárias internas;;Abraão;2026-04-01 09:01:00;2026-04-10 15:00:59.999999999;2026-04-15 15:00:59.999999999;5,0;;24,0;2026-04-15 15:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Gestão de fluxo de informações com Conselho de Administração;;Isaque;2026-04-01 09:02:00;2026-04-01 09:02:00.000000000;2026-04-01 11:02:00.000000000;1,0;;2,0;2026-04-01 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito digital;Avaliação de fornecedores sob a ótica de privacidade (vendor assessment);;Esaú;2026-04-01 09:03:00;2026-04-01 09:03:00.000000000;2026-04-01 11:03:00.000000000;1,0;;2,0;2026-04-01 11:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Trabalhista;Gestão de riscos relacionados a acidentes de trabalho;;Caim;2026-04-01 09:04:00;2026-04-01 09:04:00.000000000;2026-04-01 11:04:00.000000000;1,0;;2,0;2026-04-01 11:04:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Suporte jurídico às negociações comerciais;;Eva;2026-04-02 09:00:00;2026-04-10 15:00:59.999999999;2026-04-13 15:01:00.000000000;3,0;;8,0;2026-04-13 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Aprovações regulatórias e concorrenciais;;Eva;2026-04-02 09:01:00;2026-04-13 15:01:00.000000000;2026-04-14 15:01:00.000000000;3,0;;8,0;2026-04-14 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Trabalhista;Análise de regimes de jornada e banco de horas;;Adão;2026-04-02 09:02:00;2026-04-02 09:02:00.000000000;2026-04-02 11:02:00.000000000;1,0;;2,0;2026-04-02 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Letter of Intent;;Davi;2026-04-02 09:03:00;2026-04-02 09:03:00.000000000;2026-04-02 11:03:00.000000000;1,0;;2,0;2026-04-02 11:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Integração societária;;Abel;2026-04-02 09:04:00;2026-04-14 13:01:59.999999999;2026-04-14 15:01:59.999999999;1,0;;2,0;2026-04-14 15:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Elaboração e negociação de  SPA;;Eva;2026-04-03 09:00:00;2026-04-14 15:01:00.000000000;2026-04-15 15:01:00.000000000;3,0;;8,0;2026-04-15 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Cessão de Direitos Autorais;;Adão;2026-04-03 09:01:00;2026-04-03 09:01:00.000000000;2026-04-06 09:00:59.999999999;3,0;;8,0;2026-04-06 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Trabalhista;Apoio em programas de stock options e incentivos de longo prazo;;Caim;2026-04-03 09:02:00;2026-04-03 09:02:00.000000000;2026-04-03 11:02:00.000000000;1,0;;2,0;2026-04-03 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Closing da operação;;Abel;2026-04-03 09:03:00;2026-04-14 15:01:59.999999999;2026-04-15 09:02:00.000000000;1,0;;2,0;2026-04-15 09:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contencioso;Gestão de provas e documentos;;Noé;2026-04-03 09:04:00;2026-04-03 09:04:00.000000000;2026-04-03 11:04:00.000000000;1,0;;2,0;2026-04-03 11:04:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Organização de livros societários;;Abel;2026-04-06 09:00:00;2026-04-15 09:02:00.000000000;2026-04-15 11:02:00.000000000;1,0;;2,0;2026-04-15 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos de Seguros ou Previdência;;Adão;2026-04-06 09:01:00;2026-04-06 09:01:00.000000000;2026-04-07 09:00:59.999999999;3,0;;8,0;2026-04-07 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Governança e Regimentos de Comitês;;Isaque;2026-04-06 09:02:00;2026-04-06 09:02:00.000000000;2026-04-07 09:01:59.999999999;3,0;;8,0;2026-04-07 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Mandato;;Davi;2026-04-06 09:03:00;2026-04-06 09:03:00.000000000;2026-04-07 09:02:59.999999999;3,0;;8,0;2026-04-07 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Regularização societária;;Abel;2026-04-06 09:04:00;2026-04-15 11:02:00.000000000;2026-04-16 11:02:00.000000000;3,0;;8,0;2026-04-16 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Agência, Franquia ou Parceria Empresarial;;Adão;2026-04-07 09:00:00;2026-04-07 09:00:59.999999999;2026-04-08 09:00:59.999999999;3,0;;8,0;2026-04-08 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
